PortNo,PortfolioName,PeriodEndDateType,PeriodEndDate,AccessionId,Report URL
139490,M Stanley IL Intl Small Cap,ANNUAL,31.12.2014,110465915017999,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915017999&SequenceNum=1
139330,M Stanley IL Emrg Mkts Domestic Debt,ANNUAL,31.12.2014,110465915017999,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915017999&SequenceNum=1
139620,M Stanley IL US Real Estate,ANNUAL,31.12.2014,110465915017999,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915017999&SequenceNum=1
231970,M Stanley IL Intl Real Estate,ANNUAL,31.12.2014,110465915017999,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915017999&SequenceNum=1
277370,M Stanley IL Global Franchise,ANNUAL,31.12.2014,110465915017999,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915017999&SequenceNum=1
139240,M Stanley IL Asian Equity,ANNUAL,31.12.2014,110465915017999,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915017999&SequenceNum=1
112870,Morgan Stanley US Govt Money,ANNUAL,31.01.2015,110465915026160,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915026160&SequenceNum=1
166320,Vanguard Energy,ANNUAL,31.01.2015,93247115005853,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005853&SequenceNum=1
166340,Vanguard Health Care,ANNUAL,31.01.2015,93247115005853,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005853&SequenceNum=1
166330,Vanguard Precious Metals & Min,ANNUAL,31.01.2015,93247115005853,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005853&SequenceNum=1
166370,Vanguard Dividend Growth,ANNUAL,31.01.2015,93247115005853,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005853&SequenceNum=1
218610,Vanguard REIT Index,ANNUAL,31.01.2015,93247115005853,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005853&SequenceNum=1
768887,Vanguard Dividend Apprec Idx,ANNUAL,31.01.2015,93247115005853,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005853&SequenceNum=1
767617,OppenPort Moderate Investor,ANNUAL,31.01.2015,119312515109759,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515109759&SequenceNum=1
767616,OppenPort Consrv Investor,ANNUAL,31.01.2015,119312515109759,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515109759&SequenceNum=1
767619,OppenPort Active Allocation,ANNUAL,31.01.2015,119312515109759,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515109759&SequenceNum=1
767618,OppenPort Equity Investor,ANNUAL,31.01.2015,119312515109759,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515109759&SequenceNum=1
165960,Vanguard Long Invst Grade,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
165960,Vanguard Long Invst Grade,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
165930,Vanguard High Yield Bond Corp,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
165930,Vanguard High Yield Bond Corp,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
165920,Vanguard GNMA,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
165920,Vanguard GNMA,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
165980,Vanguard Shrt Inv Grade,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
165980,Vanguard Shrt Inv Grade,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
165970,Vanguard Long Treasury,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
165970,Vanguard Long Treasury,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
165990,Vanguard Shrt Federal,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
165990,Vanguard Shrt Federal,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
166000,Vanguard Shrt Treasury,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
166000,Vanguard Shrt Treasury,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
165950,Vanguard Intrmd Treasury,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
165950,Vanguard Intrmd Treasury,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
165940,Vanguard Intrmd Invst Grade,ANNUAL,31.01.2015,93247115005849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115005849&SequenceNum=1
165940,Vanguard Intrmd Invst Grade,ANNUAL,31.01.2015,93247115006867,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=93247115006867&SequenceNum=1
143090,Wells Fgo Cash Invest MM,ANNUAL,31.01.2015,119312515111298,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515111298&SequenceNum=1
143200,Wells Fgo 100% Trs MM,ANNUAL,31.01.2015,119312515111298,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515111298&SequenceNum=1
146120,Wells Fgo Govt MM,ANNUAL,31.01.2015,119312515111298,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515111298&SequenceNum=1
218560,Wells Fgo Natl TxFr MM,ANNUAL,31.01.2015,119312515111298,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515111298&SequenceNum=1
145790,Wells Fgo Treas Plus MM,ANNUAL,31.01.2015,119312515111298,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515111298&SequenceNum=1
160410,Wells Fgo MM,ANNUAL,31.01.2015,119312515111298,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515111298&SequenceNum=1
160170,Wells Fgo CA Muni MM,ANNUAL,31.01.2015,119312515111298,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515111298&SequenceNum=1
113910,Dreyfus Cash Management,ANNUAL,31.01.2015,75966715000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75966715000019&SequenceNum=1
114190,Dreyfus Govt Cash Mgmt,ANNUAL,31.01.2015,74076615000002,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=74076615000002&SequenceNum=1
232180,Dreyfus Govt Secs Cash,ANNUAL,31.01.2015,74076615000002,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=74076615000002&SequenceNum=1
114440,Dreyfus Muni Cash Mgmt Plus,ANNUAL,31.01.2015,86795515000005,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=86795515000005&SequenceNum=1
114540,Dreyfus NY Muni Cash Mgmt,ANNUAL,31.01.2015,87873415000005,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87873415000005&SequenceNum=1
115090,Dreyfus TxEx Cash Mgmt,ANNUAL,31.01.2015,74012315000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=74012315000011&SequenceNum=1
770718,Dreyfus CA AMT Fr Muni Cash,ANNUAL,31.01.2015,74012315000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=74012315000011&SequenceNum=1
265110,Dreyfus NY AMT Fr Muni CM,ANNUAL,31.01.2015,74012315000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=74012315000011&SequenceNum=1
115070,Dreyfus Treas&Agcy Cash Mgmt,ANNUAL,31.01.2015,79625115000002,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=79625115000002&SequenceNum=1
115080,Dreyfus Treas Secs CashMgt,ANNUAL,31.01.2015,84378115000002,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=84378115000002&SequenceNum=1
137520,MFS High Income,ANNUAL,31.01.2015,119312515106708,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515106708&SequenceNum=1
137680,MFS Muni High Income,ANNUAL,31.01.2015,119312515106708,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515106708&SequenceNum=1
236810,MFS Global High Yield,ANNUAL,31.01.2015,119312515106708,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515106708&SequenceNum=1
103110,AMCAP,ANNUAL,28.02.2015,5193115000385,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000385&SequenceNum=1
777184,Dreyfus Muni Bond Infrastructure,ANNUAL,28.02.2015,156538115000003,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=156538115000003&SequenceNum=1
114210,Dreyfus Research Growth Fund,ANNUAL,28.02.2015,3016215000004,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=3016215000004&SequenceNum=1
123390,Franklin Insrd TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123390,Franklin Insrd TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123390,Franklin Insrd TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123360,Franklin Hi Yield TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123360,Franklin Hi Yield TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123360,Franklin Hi Yield TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123160,Franklin CO TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123160,Franklin CO TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123160,Franklin CO TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123310,Franklin GA TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123310,Franklin GA TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123310,Franklin GA TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123060,Franklin AL TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123060,Franklin AL TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123060,Franklin AL TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123300,Franklin FL TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123300,Franklin FL TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123300,Franklin FL TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123090,Franklin AZ TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123090,Franklin AZ TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123090,Franklin AZ TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123170,Franklin CT TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123170,Franklin CT TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123170,Franklin CT TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123410,Franklin KY TxFr Income,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123410,Franklin KY TxFr Income,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123410,Franklin KY TxFr Income,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
123200,Franklin Fed Intrmd TxFr,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
123200,Franklin Fed Intrmd TxFr,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
123200,Franklin Fed Intrmd TxFr,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
274560,Franklin Fed Ltd Trm TxFr Inc,ANNUAL,28.02.2015,75701015000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000011&SequenceNum=1
274560,Franklin Fed Ltd Trm TxFr Inc,ANNUAL,28.02.2015,75701015000013,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000013&SequenceNum=1
274560,Franklin Fed Ltd Trm TxFr Inc,ANNUAL,28.02.2015,75701015000015,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=75701015000015&SequenceNum=1
137500,MFS Govt Securities,ANNUAL,28.02.2015,119312515156208,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515156208&SequenceNum=1
769026,MFS Diversified Income,ANNUAL,28.02.2015,119312515156208,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515156208&SequenceNum=1
772621,MFS Global Real Estate,ANNUAL,28.02.2015,119312515156208,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515156208&SequenceNum=1
774996,MFS New Discovery Value,ANNUAL,28.02.2015,119312515156208,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515156208&SequenceNum=1
149830,T Rowe Price CA TxFr Bond,ANNUAL,28.02.2015,120677415001326,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001326&SequenceNum=1
149830,T Rowe Price CA TxFr Bond,ANNUAL,28.02.2015,120677415001333,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001333&SequenceNum=1
149840,T Rowe Price CA TxFr Money,ANNUAL,28.02.2015,120677415001326,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001326&SequenceNum=1
149840,T Rowe Price CA TxFr Money,ANNUAL,28.02.2015,120677415001333,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001333&SequenceNum=1
778630,T Rowe Price Intermediate TxFr HiYld,ANNUAL,28.02.2015,120677415001332,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001332&SequenceNum=1
150170,T Rowe Price NY TxFr Money,ANNUAL,28.02.2015,120677415001319,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001319&SequenceNum=1
150170,T Rowe Price NY TxFr Money,ANNUAL,28.02.2015,120677415001321,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001321&SequenceNum=1
150170,T Rowe Price NY TxFr Money,ANNUAL,28.02.2015,120677415001323,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001323&SequenceNum=1
150170,T Rowe Price NY TxFr Money,ANNUAL,28.02.2015,120677415001327,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001327&SequenceNum=1
150170,T Rowe Price NY TxFr Money,ANNUAL,28.02.2015,120677415001328,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001328&SequenceNum=1
150170,T Rowe Price NY TxFr Money,ANNUAL,28.02.2015,120677415001329,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001329&SequenceNum=1
150170,T Rowe Price NY TxFr Money,ANNUAL,28.02.2015,120677415001330,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001330&SequenceNum=1
150170,T Rowe Price NY TxFr Money,ANNUAL,28.02.2015,120677415001337,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415001337&SequenceNum=1
